OFFSPRING_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,FATHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,MOTHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek
11887,pod,2008,f,414,103,bk,39,49,"c,c,c mouth",C,,2625,wmy,2004,m,391,101,bk,33,48,"c,c mouth,c,c,c,c,c",C,,3146,ymp,2004,f,415,107,bk,44,48,"c,c,c",C
11889,pob,2008,f,379,95,bk,41,48,"c mouth,c,c,c,c,c,c,c,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2713,wvh,2004,f,413,96,sen,33,41,"c,c,c,c,c,c,c,c",C
11891,ppz,2008,f,433,119,bk,39,51,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,3362,yvv,2004,f,400,103,bk,52,55,"a,a,a,a",A
11892,ppy,2008,m,404,120,sen,41,56,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2609,wmc,2004,m,388,117,bk,33,52,"c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11893,ppx,2008,f,410,100,sen,40,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2407,bdg,2004,f,441,120,bk,35,43,"c,c,c,c,c",C
11894,ppw,2008,m,412,130,bk,43,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,3138,yme,2004,m,406,117,,44,47,"c,c,c",C,,2696,wtl,2004,f,426,102,bk,33,41,"c,c,c,c,c",C
11895,ppv,2008,m,444,144,bk,48,53,"c mouth,c beach,c,c beach,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11896,ppt,2008,m,407,120,,38,48,"c mouth,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
11898,ppp,2008,f,399,104,sen,42,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2407,bdg,2004,f,441,120,bk,35,43,"c,c,c,c,c",C
11899,ppo,2008,m,407,126,,41,52,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,2998,bpp,2004,f,398,111,,43,47,"c,c,c,c",C
11900,ppn,2008,f,420,107,bk,39,49,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2713,wvh,2004,f,413,96,sen,33,41,"c,c,c,c,c,c,c,c",C
11901,pbd,2008,m,399,127,sen,39,48,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2609,wmc,2004,m,388,117,bk,33,52,"c,c,c,c,c,c,c,c",C,,3155,ynb,2004,f,424,113,,44,51,"c,c,c,c",C
11902,pbc,2008,m,441,139,,37,49,"c mouth,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11903,pbb,2008,f,439,110,sen,37,57,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
11904,pba,2008,m,407,131,sen,40,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
11906,pcy,2008,m,419,133,sen,39,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,2938,bpk,2004,f,390,100,bk,42,50,"c,c,c,c,c,c,c",C
11907,pcx,2008,m,415,133,sen,37,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2704,wtx,2004,m,470,135,bk,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2924,bpg,2004,f,424,100,sen,41,49,"c,c,c,c,c,c,c,c",C
11908,pcw,2008,m,465,143,,,,"c mouth,c mouth",none,,,,,,,,,,,,,,,,,,,,,,,,
11909,pcv,2008,m,382,123,bk,37,48,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2713,wvh,2004,f,413,96,sen,33,41,"c,c,c,c,c,c,c,c",C
11910,pct,2008,m,416,113,sen,40,56,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,3200,ysh,2004,nosex,369,94,,45,47,"c,c",C
11911,pcs,2008,m,414,122,,,,c mouth,none,,,,,,,,,,,,,,,,,,,,,,,,
11912,pcp,2008,m,460,151,sen,37,51,"c,a mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11913,pco,2008,m,414,126,sen,42,56,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
11914,pcn,2008,m,439,134,bk,39,49,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,3162,ynk,2004,f,404,107,sen,44,49,"c,c,c,c,c",C
11915,pcm,2008,m,386,119,bk,38,48,"c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2162,ykc,2004,f,415,97,bk,33,49,"c,c,c,c,c,c,c,c,c,c mouth",C
11916,pcl,2008,m,424,121,bk,37,48,"c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11917,pck,2008,f,471,123,,47,47,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11918,pcj,2008,f,427,105,sen,37,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11919,pch,2008,m,463,154,sen,37,43,"c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11920,pce,2008,m,416,122,sen,37,50,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2707,wva,2004,m,417,125,,34,41,"c,c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
11921,pcd,2008,f,471,132,,37,37,"c mouth,c,a mouth,c beach,c beach,c mouth,c mouth",C,,2409,bdj,2004,m,366,106,,35,45,"c,c,c,c,c,c",C,,,,,,,,,,,,
11922,pcc,2008,m,398,125,sen,37,46,"c mouth,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2713,wvh,2004,f,413,96,sen,33,41,"c,c,c,c,c,c,c,c",C
11923,pcb,2008,m,429,138,sen,38,44,"c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11924,pca,2008,m,435,140,sen,39,47,"c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11925,pdz,2008,m,401,122,bk,37,50,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2412,bdm,2004,m,408,135,,35,45,"c,c,c,c,c,c,c,c,c,c",C,,3161,ynj,2004,f,392,105,,44,51,"c,c,c,c,c",C
11926,pdy,2008,f,397,105,sen,39,56,"c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2636,wnl,2004,m,406,130,sen,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11927,pdx,2008,m,405,122,bk,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
11928,pdw,2008,m,399,129,bk,40,49,"a mouth,c mouth,c,a,c mouth,c,c mouth,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2423,beb,2004,f,423,104,,36,50,"c,c,c,c,c,c,c",C
11929,pdv,2008,m,391,112,sen,37,50,"c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2416,bdt,2004,f,383,107,sen,35,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C
11930,pdt,2008,f,427,110,,38,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c beach,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11931,pds,2008,m,427,137,sen,40,51,"a mouth,c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2704,wtx,2004,m,470,135,bk,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,3163,ynl,2004,f,391,99,bk,44,48,"c,c,c,c",C
11932,pdp,2008,m,406,117,bk,37,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2171,yjc,2004,m,381,105,bk,33,42,"c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11933,pdo,2008,m,413,127,,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11934,pdn,2008,f,433,109,,37,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11935,pdm,2008,m,403,119,sen,39,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2710,wvd,2004,m,415,128,bk,34,49,"c,c,c,c,c,c,c,c,c",C,,3200,ysh,2004,nosex,369,94,,45,47,"c,c",C
11936,pdl,2008,m,401,119,sen,37,52,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
11937,pdk,2008,m,415,118,sen,41,56,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2704,wtx,2004,m,470,135,bk,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,3166,ynp,2004,f,411,103,bk,44,61,"c,c,c",C
11938,yez,2008,f,467,123,flop,40,42,"a mouth,a mouth,a mouth,a,a,a,a mouth,a mouth,a mouth,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11939,yey,2008,f,436,109,flop,40,40,"a mouth,a,a mouth,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11940,yex,2008,m,395,120,sen,40,46,"a mouth,a,a,a,a,a,a,a,a beach,a mouth,a mouth",A,,3121,bsj,2004,m,406,109,bk,44,48,"a,a,a,a,a",A,,3123,bsl,2004,f,394,102,,44,47,"a,a,a",A
11948,yem,2008,m,437,137,bk,42,47,"a mouth,a mouth,a,a,a,a,a,a,a mouth",A,,3174,ypa,2004,m,399,108,bk,45,48,"a,a,a",A,,3114,bsa,2004,f,410,111,sen,44,49,"a,a,a,a",A
11949,yel,2008,f,464,120,sen,41,48,"a mouth,a,a,a,a,a,a,a,a,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11950,yek,2008,m,464,148,bk,40,48,"a mouth,a,a,a,a,a,a,a,a,a mouth,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11951,yej,2008,m,402,122,,42,47,"a mouth,a,a,a,a,a,a,a mouth",A,,3263,wcl,2004,m,432,137,bk,47,48,"a,a",A,,3259,wcg,2004,f,409,99,bk,47,48,"a,a",A
11953,yee,2008,m,427,134,sen,37,49,"c,c,c,c,c,c,c,c,c,c,c,c,a mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2415,bds,2004,f,416,108,,33,45,"c,c,c,c,c,c,c,c,c",C
11954,yed,2008,m,394,109,bk,59,59,"a mouth,a",A,,3351,yve,2004,nosex,369,100,bk,51,55,"a,a,a,a,a,a",A,,3355,yvk,2004,f,398,106,,51,54,"a,a,a,a",A
11955,yec,2008,m,439,142,bk,40,47,"a mouth,a mouth,a,a,a,a,a,a,a,a,a mouth,a mouth",A,,2765,wyx,2004,m,424,137,bk,34,35,"a,a",A,,2312,ylg,2004,f,431,109,bk,35,37,"a,a,a,a",A
11956,yeb,2008,m,420,122,bk,53,55,"a mouth,a mouth,a mouth,a mouth,a mouth,c,c,c,a mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11958,ycc,2008,m,414,133,bk,40,48,"a mouth,a mouth,a,a,a,a,a,a,a,a,a,a mouth",A,,3281,wdj,2004,m,408,120,bk,47,48,"a,a",A,,3282,wdk,2004,f,405,106,bk,47,48,"a,a",A
11959,ycb,2008,m,408,115,,41,45,"a mouth,a,a,a,a,a,a mouth",A,,3229,wav,2004,m,424,127,,47,47,a,A,,3226,wap,2004,f,405,99,bk,47,48,"a,a",A
11960,yca,2008,m,399,118,bk,40,47,"a mouth,a mouth,a mouth,a,a,a,a,a,a,a mouth",A,,2772,wze,2004,m,415,122,bk,35,36,"a,a",A,,2744,wxw,2004,f,393,101,bk,34,39,"a,a,a",A
11962,ydy,2008,m,398,127,sen,37,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,a mouth,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,3161,ynj,2004,f,392,105,,44,51,"c,c,c,c,c",C
11964,ydw,2008,f,400,107,flop,40,40,"a mouth,a mouth,a,a mouth",A,,2760,wyp,2004,m,420,121,bk,34,39,"a,a,a,a",A,,2306,wwz,2004,f,399,111,bk,33,37,"a,a,a,a",A
11965,ydv,2008,f,442,120,bk,40,47,"a mouth,a mouth,a mouth,a,a,a,a,a,a,a,a,a mouth",A,,3112,bpy,2004,m,411,112,bk,44,48,"a,a,a,a",A,,3185,ypn,2004,f,405,102,bk,45,48,"a,a,a",A
11966,ydt,2008,m,416,135,bk,37,48,"c,a mouth,a,a,a,a,a,a,a,a,a mouth",A,,3121,bsj,2004,m,406,109,bk,44,48,"a,a,a,a,a",A,,3130,bsw,2004,f,388,104,bk,44,48,"a,a,a,a",A
11967,yds,2008,m,400,122,,41,46,"a mouth,a mouth,a,a,a,a,a mouth,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11968,ydp,2008,m,418,127,,46,46,"c,a mouth,a mouth",C,,3150,ymw,2004,m,400,113,,44,47,"c,c,c",C,,,,,,,,,,,,
11969,ydo,2008,m,388,122,,40,46,"a mouth,a,a,a,a,a,a,a,a mouth,c mouth",A,,3235,wbb,2004,m,384,124,,47,54,"a,a,a,a",A,,3237,wbd,2004,f,404,97,bk,47,48,"a,a",A
11972,ydl,2008,f,400,113,bk,40,48,"a mouth,a,a,a,a,a,a,a,a,a,a,a mouth,a mouth",A,,2760,wyp,2004,m,420,121,bk,34,39,"a,a,a,a",A,,2761,wys,2004,f,419,109,bk,34,36,"a,a,a",A
11974,ydj,2008,f,412,110,bk,41,50,"a,a,a,a,a,a,a,a,a,a,a mouth",A,,2771,wzd,2004,m,443,141,bk,35,40,"a,a,a",A,,2787,wzz,2004,f,439,112,bk,35,40,"a,a,a",A
11976,yde,2008,m,405,115,,40,43,"a mouth,a,a,a,a,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11977,ydd,2008,f,413,105,,45,45,"a,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
11979,ydb,2008,f,395,109,bk,43,47,"a mouth,a,a,a,a mouth,a,a,a mouth",A,,2852,bkt,2004,m,378,109,bk,41,48,"a,a,a,a,a",A,,3125,bsn,2004,f,406,112,bk,44,48,"a,a,a,a",A
11981,yhz,2008,m,391,122,bk,43,48,"a mouth,a mouth,a mouth,a,a,a,a,a,a,a mouth",A,,3252,wby,2004,m,402,119,,47,54,"a,a,a,a,a",A,,,,,,,,,,,,
11982,yhy,2008,f,418,103,,46,46,"a,a mouth,a mouth",A,,3174,ypa,2004,m,399,108,bk,45,48,"a,a,a",A,,3130,bsw,2004,f,388,104,bk,44,48,"a,a,a,a",A
11983,yhx,2008,m,409,129,,43,49,"a mouth,a mouth,a,a,a,a,a,a,a mouth",A,,3174,ypa,2004,m,399,108,bk,45,48,"a,a,a",A,,3114,bsa,2004,f,410,111,sen,44,49,"a,a,a,a",A
11985,yhv,2008,f,424,107,bk,42,49,"a mouth,a,a,a,a,a,a,a mouth",A,,3235,wbb,2004,m,384,124,,47,54,"a,a,a,a",A,,,,,,,,,,,,
11986,yht,2008,f,398,95,bk,46,50,"a mouth,a mouth,a,a,a,a mouth",A,,3121,bsj,2004,m,406,109,bk,44,48,"a,a,a,a,a",A,,3182,ypk,2004,f,432,103,bk,45,48,"a,a,a",A
11987,yhs,2008,f,387,100,,42,45,"a mouth,a mouth,a mouth,a mouth,a,a,a,a,a mouth,a mouth",A,,2313,ylh,2004,m,454,139,bk,33,37,"a,a,a,a",A,,2312,ylg,2004,f,431,109,bk,35,37,"a,a,a,a",A
11989,pdj,2008,f,440,121,sen,37,52,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11990,pdh,2008,m,404,131,sen,37,46,"c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2712,wvg,2004,f,445,114,bk,33,55,"c,c,c,c,c,c,c,c,c,c",C
11991,pde,2008,m,433,141,bk,36,48,"c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11992,pdd,2008,m,433,145,bk,37,62,"c mouth,c,c,c,c,c,c mouth,c mouth,c,c mouth",C,,2707,wva,2004,m,417,125,,34,41,"c,c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
11993,pdc,2008,m,395,131,,38,42,"c mouth,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2162,ykc,2004,f,415,97,bk,33,49,"c,c,c,c,c,c,c,c,c,c mouth",C
11994,pdb,2008,m,388,134,sen,38,47,"c mouth,c,c,c,c,c,c,c,c,c mouth,a mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2423,beb,2004,f,423,104,,36,50,"c,c,c,c,c,c,c",C
11995,pda,2008,m,450,143,bk,37,48,"c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
11996,pez,2008,f,453,116,sen,37,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11997,pey,2008,m,402,125,sen,37,44,"c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,2162,ykc,2004,f,415,97,bk,33,49,"c,c,c,c,c,c,c,c,c,c mouth",C
11998,pex,2008,m,402,133,bk,37,49,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2706,wtz,2004,f,407,95,bk,34,41,"c,c,c,c,c",C
11999,pew,2008,m,400,123,sen,38,50,"c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth,c mouth",C,,2707,wva,2004,m,417,125,,34,41,"c,c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
12000,pev,2008,m,404,130,sen,37,52,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2714,wvk,2004,m,392,118,bk,33,40,"c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
12010,ppa,2008,f,413,100,bk,39,55,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3147,yms,2004,f,397,107,bk,44,48,"c,c,c,c",C
12011,psz,2008,f,412,95,bk,42,49,"c mouth,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2696,wtl,2004,f,426,102,bk,33,41,"c,c,c,c,c",C
12012,psy,2008,f,399,105,sen,42,56,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2815,gtp,2008,f,399,95,,,,c mouth,none
12013,psx,2008,f,417,113,sen,41,55,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,3162,ynk,2004,f,404,107,sen,44,49,"c,c,c,c,c",C
12014,psw,2008,f,423,110,sen,37,53,"c mouth,c mouth,c,c,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2719,wvp,2004,f,398,195,bk,34,52,"c,c,c,c,c",C
12015,psv,2008,f,412,104,,,,c mouth,none,,2709,wvc,2004,m,485,109,,34,47,"c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
12016,pst,2008,m,483,146,sen,38,51,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
12017,pss,2008,m,404,119,sen,42,63,"c,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,2112,yea,2004,f,423,105,,35,45,"a,c mouth,c mouth,c,c mouth",tie
12019,pso,2008,f,431,108,,37,55,"c,c,c,c,c,c,c,c,c,c,c mouth",C,,2714,wvk,2004,m,392,118,bk,33,40,"c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
12020,psn,2008,f,422,109,,40,55,"c mouth,c,c,c,c,c,c,c,c,c,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,2998,bpp,2004,f,398,111,,43,47,"c,c,c,c",C
12021,psm,2008,f,413,104,flop,38,45,"c,c,c,c,c,c,c,c mouth",C,,2711,wve,2004,m,396,110,bk,33,40,"c,c,c,c,c,c,c,c",C,,2712,wvg,2004,f,445,114,bk,33,55,"c,c,c,c,c,c,c,c,c,c",C
12022,psl,2008,f,427,110,,38,55,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2703,wtw,2004,f,453,111,sen,33,42,"c,c,c,c,c,c,c,c,c,c,c,c",C
12023,psk,2008,m,423,131,bk,40,48,"c mouth,c,c,c,c,c,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
12024,psj,2008,f,411,103,bk,45,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2708,wvb,2004,m,423,130,bk,34,43,"c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
12027,psd,2008,f,398,100,bk,40,49,"a mouth,c mouth,c mouth,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2423,beb,2004,f,423,104,,36,50,"c,c,c,c,c,c,c",C
12028,psc,2008,f,429,108,,40,58,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
12029,psb,2008,f,419,99,sen,41,53,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2130,yez,2004,m,430,114,bk,33,44,"c,c,c,c,c,c,c mouth",C,,2418,bdw,2004,f,417,104,bk,33,53,"c,c,c,c,c,c,c,c,c,c,c,c",C
12030,psa,2008,f,391,92,sen,42,57,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,3141,ymj,2004,f,386,107,bk,44,48,"c,c,c,c",C
12032,pty,2008,f,387,101,,38,59,"c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
12033,ptx,2008,f,433,114,,37,57,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3296,yvd,2004,nosex,419,114,bk,50,54,"c,c,c",C
12034,ptw,2008,f,422,108,bk,38,51,"c,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2625,wmy,2004,m,391,101,bk,33,48,"c,c mouth,c,c,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
12035,ptv,2008,f,390,104,,40,49,"c mouth,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
